,Unnamed: 0,cumulative_secs,proton_density,speed,ion_temp,bz,bt,phi_angle,kp_index,midi_spec_band_grain_id,midi_rms_grain_id,midi_mfcc_grain_id,dp_spec_band_grain_id,dp_rms_grain_id,dp_mfcc_grain_id,bz_scaled,speed_scaled
168,168,50400,1.0,478.1,151600.0,0.9,8.36,335.98,5,1593.0,1913.0,717.0,1565.0,1714.0,1171.0,2456.7621207825346,1.2166848976888416
169,169,50700,0.98,472.94,130000.0,0.3,8.32,340.18,4,78.0,1108.0,520.0,1253.0,710.0,1010.0,2414.233059257159,1.2115066183628207
170,170,51000,0.78,474.16,156600.0,-0.14,8.28,337.2,8,1804.0,875.0,1735.0,1505.0,1216.0,334.0,2383.045080805217,1.212730940218973
171,171,51300,0.92,494.92,248200.0,2.92,8.28,333.74,7,736.0,1598.0,840.0,1672.0,511.0,1324.0,2599.943294584633,1.2335644826236616
172,172,51600,0.9,491.02,249000.0,1.94,8.38,336.44,7,1390.0,1250.0,1840.0,1916.0,1734.0,1769.0,2530.4791607598527,1.2296506668539946
173,173,51900,0.84,477.66,185600.0,-0.08,8.48,341.88,5,1422.0,412.0,1732.0,616.0,704.0,696.0,2387.297986957755,1.2162433389866227
174,174,52200,0.88,473.4,215400.0,0.5,8.62,337.46,7,1993.0,965.0,408.0,574.0,1217.0,693.0,2428.409413098951,1.2119682479151404
175,175,52500,0.86,467.48,209800.0,1.32,8.68,339.12,9,408.0,1260.0,175.0,1256.0,1854.0,1094.0,2486.532463850298,1.206027276285287
176,176,52800,0.82,471.02,231200.0,2.16,8.68,340.12,8,1634.0,1610.0,1563.0,935.0,371.0,25.0,2546.0731499858243,1.2095798167531386
177,177,53100,0.86,475.04,268200.0,3.06,8.7,337.5,8,733.0,1578.0,435.0,1226.0,1711.0,1323.0,2609.8667422738877,1.2136140576234107
178,178,53400,0.86,474.62,230000.0,3.38,8.84,335.94,5,1826.0,1939.0,1659.0,299.0,887.0,280.0,2632.5489084207543,1.2131925697712926
179,179,53700,0.8,463.3,191600.0,2.92,8.78,343.64,7,1178.0,1244.0,1406.0,273.0,436.0,1928.0,2599.943294584633,1.2018324686142081
180,180,54000,0.88,456.58,202200.0,1.34,8.72,346.42,7,926.0,978.0,47.0,648.0,437.0,987.0,2487.950099234477,1.1950886629803206
181,181,54300,0.86,462.1,231600.0,1.78,8.8,341.52,5,156.0,1760.0,1666.0,1811.0,1929.0,1884.0,2519.1380776864194,1.2006282176081569
182,182,54600,0.82,463.94,235600.0,2.54,8.76,339.64,8,75.0,1917.0,1390.0,1644.0,870.0,357.0,2573.0082222852284,1.2024747358174355
183,183,54900,0.78,476.54,226800.0,3.22,8.8,335.2,8,456.0,1344.0,259.0,894.0,1879.0,460.0,2621.207825347321,1.215119371380975
184,184,55200,0.84,472.58,233400.0,3.08,8.76,335.34,5,1876.0,1295.0,1996.0,1323.0,1272.0,923.0,2611.284377658066,1.2111453430610053
185,185,55500,0.78,464.16,194400.0,1.26,8.66,341.04,5,1796.0,1522.0,268.0,1896.0,787.0,300.0,2482.27955769776,1.202695515168545
186,186,55800,0.9,475.46,239400.0,-1.82,8.7,346.6,9,929.0,1618.0,320.0,215.0,926.0,642.0,2263.963708534165,1.2140355454755285
187,187,56100,0.98,476.84,198400.0,-1.48,8.6,348.24,8,1303.0,938.0,781.0,748.0,772.0,548.0,2288.0635100652116,1.2154204341324877
188,188,56400,0.98,480.04,202200.0,-2.58,8.6,352.12,8,168.0,226.0,1338.0,1897.0,2.0,948.0,2210.093563935356,1.2186317701486247
189,189,56700,0.973333333,498.82,195600.0,-4.18,8.54,286.08,8,861.0,1455.0,1567.0,350.0,345.0,41.0,2096.6827332010207,1.2374782983933283
190,190,57000,1.046666667,503.5,160000.0,-4.42,8.42,351.3,8,383.0,500.0,1000.0,1894.0,294.0,1876.0,2079.6711085908705,1.2421748773169288
191,191,57300,1.52,527.36,171600.0,-4.82,8.4,323.14,7,521.0,1045.0,1137.0,1295.0,823.0,1482.0,2051.318400907287,1.2661194014872499
192,192,57600,2.22,536.52,117100.0,-6.2,8.82,310.22,8,1388.0,80.0,659.0,476.0,253.0,287.0,1953.5015593989228,1.275311850833442
193,193,57900,2.3,534.62,127800.0,-6.66,8.98,338.1,8,914.0,82.0,1611.0,605.0,410.0,1043.0,1920.8959455628014,1.2734051200738608
194,194,58200,1.64,520.28,107440.0,-6.34,8.92,352.42,7,1319.0,719.0,1562.0,1358.0,1832.0,1120.0,1943.5781117096685,1.259014320551547
195,195,58500,2.54,529.32,141000.0,-7.66,8.74,140.64,7,713.0,878.0,1175.0,317.0,1842.0,1342.0,1850.014176353842,1.2680863447971338
196,196,58800,2.38,504.3,124000.0,-7.4,8.64,6.3,8,406.0,851.0,1989.0,1320.0,409.0,871.0,1868.4434363481714,1.242977711320963
197,197,59100,1.38,494.92,184800.0,-4.0,8.32,355.56,7,215.0,1150.0,1632.0,1813.0,281.0,289.0,2109.4414516586335,1.2335644826236616
198,198,59400,0.96,473.66,174600.0,-1.54,8.38,352.46,7,886.0,1587.0,652.0,522.0,529.0,15.0,2283.8106039126737,1.2122291689664515
199,199,59700,0.96,466.1,172600.0,-0.38,8.4,351.78,5,1920.0,1971.0,1014.0,959.0,16.0,1795.0,2366.0334561950667,1.204642387628328
200,200,60000,1.02,465.62,201000.0,1.98,8.44,284.16,5,374.0,867.0,232.0,1246.0,718.0,64.0,2533.3144315282107,1.2041606872259074
201,201,60300,0.86,453.16,185400.0,1.5,8.58,354.2,8,1571.0,1339.0,472.0,638.0,1688.0,192.0,2499.2911823079107,1.191656547613074
202,202,60600,1.0,474.82,222000.0,0.46,8.62,342.4,5,1423.0,442.0,1667.0,112.0,1617.0,1608.0,2425.5741423305926,1.2133932782723011
203,203,60900,0.92,468.11,188300.0,0.16,8.7,345.64,5,342.0,959.0,1178.0,1568.0,1377.0,1880.0,2404.3096115679045,1.2066595080634641
204,204,61200,0.98,458.1,190800.0,0.8,8.7,347.84,5,783.0,1744.0,1064.0,6.0,722.0,541.0,2449.6739438616387,1.1966140475879856
205,205,61500,0.88,458.88,192600.0,2.32,8.68,212.24,7,1175.0,451.0,247.0,825.0,1624.0,60.0,2557.4142330592576,1.1973968107419188
206,206,61800,0.86,457.14,205600.0,3.4,8.82,213.86,8,672.0,541.0,1307.0,1901.0,1868.0,1469.0,2633.9665438049337,1.1956506467831445
207,207,62100,0.88,452.58,207400.0,3.04,8.86,359.22,7,82.0,1171.0,316.0,276.0,833.0,1917.0,2608.449106889708,1.1910744929601493
208,208,62400,0.82,453.12,201000.0,3.2,8.88,357.64,7,207.0,150.0,436.0,383.0,514.0,1889.0,2619.790189963142,1.1916164059128724
209,209,62700,0.79,456.23,201700.0,3.74,8.9,353.2,7,50.0,1075.0,130.0,1049.0,1810.0,1130.0,2658.06634533598,1.1947374231035555
210,210,63000,0.9,454.26,234000.0,5.08,8.94,74.42,2,1213.0,835.0,681.0,1190.0,471.0,1056.0,2753.047916075985,1.1927604443686213
211,211,63300,0.96,459.36,191000.0,6.66,9.24,8.98,7,493.0,1276.0,645.0,1324.0,1631.0,1069.0,2865.0411114261415,1.1978785111443395
212,212,63600,1.1,471.68,237600.0,4.4,9.04,32.74,7,985.0,1277.0,1315.0,596.0,485.0,690.0,2704.848313013893,1.2102421548064668
213,213,63900,1.28,475.26,226600.0,5.04,9.28,40.96,8,532.0,1999.0,491.0,1195.0,957.0,399.0,2750.212645307627,1.21383483697452
214,214,64200,1.06,463.66,212600.0,4.86,9.24,15.5,7,2000.0,1661.0,929.0,1350.0,1141.0,22.0,2737.4539268500143,1.2021937439160235
215,215,64500,1.02,472.1,205600.0,5.0,9.32,14.14,2,1648.0,1768.0,228.0,1372.0,1457.0,2.0,2747.3773745392687,1.2106636426585848
216,216,64800,1.0,467.01,206500.0,4.66,9.36,15.92,8,1225.0,660.0,926.0,736.0,1119.0,1256.0,2723.2775730082226,1.2055556113079169
217,217,65100,1.08,473.56,205000.0,4.58,9.38,23.98,7,1162.0,1161.0,99.0,833.0,202.0,1908.0,2717.6070314715057,1.2121288147159472
218,218,65400,1.02,469.18,228000.0,5.24,9.54,11.62,8,1266.0,406.0,909.0,216.0,1133.0,1921.0,2764.3889991494193,1.2077332985438598
219,219,65700,1.16,467.02,243600.0,5.1,9.5,18.32,7,564.0,1609.0,1213.0,1184.0,1471.0,1883.0,2754.4655514601645,1.2055656467329674
220,220,66000,0.98,466.18,227000.0,4.86,9.5,7.64,5,1930.0,1345.0,340.0,1271.0,435.0,1808.0,2737.4539268500143,1.2047226710287315
221,221,66300,1.0,469.28,240200.0,5.34,9.48,6.92,4,1939.0,572.0,777.0,910.0,1136.0,125.0,2771.4771760703143,1.207833652794364
222,222,66600,0.96,469.84,219200.0,5.04,9.36,2.84,8,1182.0,701.0,456.0,1850.0,756.0,1811.0,2750.212645307627,1.208395636597188
223,223,66900,1.01,467.09,216800.0,4.54,9.3,4.48,7,1064.0,1790.0,1551.0,532.0,304.0,1271.0,2714.7717607031473,1.2056358947083203
224,224,67200,0.98,464.6,199800.0,4.54,9.32,148.06,7,1250.0,1226.0,877.0,1013.0,1686.0,1924.0,2714.7717607031473,1.2031370738707639
225,225,67500,0.96,465.5,213000.0,4.56,9.36,76.64,8,126.0,771.0,1867.0,1898.0,1032.0,1820.0,2716.1893960873267,1.2040402621253024
226,226,67800,1.18,483.64,246400.0,5.5,9.34,82.16,8,400.0,586.0,91.0,135.0,154.0,389.0,2782.8182591437485,1.2222445231667787
227,227,68100,0.98,463.02,212200.0,4.86,9.42,215.58,7,707.0,1056.0,1093.0,138.0,1496.0,648.0,2737.4539268500143,1.2015514767127962
228,228,68400,0.9,458.94,193000.0,3.52,9.58,350.2,2,964.0,1627.0,1580.0,968.0,1519.0,544.0,2642.472356110009,1.1974570232922215
229,229,68700,0.85,456.3,196400.0,3.24,9.54,344.62,5,1391.0,1543.0,107.0,969.0,1191.0,706.0,2622.6254607315004,1.1948076710789086
230,230,69000,0.82,460.78,204000.0,3.42,9.68,340.34,5,776.0,1893.0,1523.0,538.0,625.0,231.0,2635.384179189113,1.1993035415015003
231,231,69300,0.86,457.0,210200.0,3.8,9.6,343.02,7,681.0,1477.0,1042.0,19.0,1247.0,1208.0,2662.319251488517,1.1955101508324386
232,232,69600,0.84,451.46,186400.0,4.12,9.66,346.18,7,1093.0,1191.0,1050.0,1479.0,1258.0,1766.0,2685.0014176353843,1.1899505253545013
233,233,69900,0.88,447.72,178200.0,3.18,9.58,341.32,5,386.0,1565.0,1652.0,1911.0,945.0,1869.0,2618.3725545789625,1.1861972763856414
234,234,70200,0.9,447.16,177400.0,2.04,9.64,340.92,5,1558.0,871.0,1225.0,1401.0,1712.0,315.0,2537.5673376807486,1.1856352925828173
235,235,70500,0.9,443.76,195600.0,0.66,9.6,341.08,5,1455.0,1780.0,1676.0,1775.0,652.0,351.0,2439.7504961723844,1.1822232480656718
236,236,70800,0.86,450.12,203200.0,2.24,9.58,341.04,5,1153.0,1066.0,222.0,1486.0,1460.0,732.0,2551.7436915225408,1.188605778397744
237,237,71100,0.8,452.16,199400.0,3.06,9.62,341.92,7,1579.0,881.0,1120.0,1179.0,1080.0,1870.0,2609.8667422738877,1.1906530051080313
238,238,71400,0.72,451.06,209000.0,3.32,9.62,340.56,7,974.0,1243.0,748.0,76.0,1669.0,154.0,2628.296002268217,1.1895491083524843
239,239,71700,0.68,447.92,200400.0,3.48,9.6,346.7,7,1486.0,1606.0,1755.0,697.0,865.0,1672.0,2639.63708534165,1.18639798488665
240,240,72000,0.7,446.6,207600.0,3.1,9.6,345.98,7,1983.0,1073.0,287.0,89.0,1265.0,681.0,2612.7020130422457,1.1850733087799934
241,241,72300,0.64,443.32,206200.0,3.14,9.62,346.14,5,1690.0,675.0,1550.0,1682.0,1271.0,806.0,2615.537283810604,1.181781689363453
242,242,72600,0.625,447.955,186850.0,3.32,9.7,342.82,2,55.0,1502.0,1423.0,703.0,1388.0,1892.0,2628.296002268217,1.1864331088743263
243,243,72900,0.665,443.835,188850.0,3.2,9.72,342.82,2,1399.0,262.0,501.0,1471.0,1811.0,539.0,2619.790189963142,1.18229851375355
244,244,73200,0.655,443.955,194750.0,3.36,9.68,343.14,4,1675.0,1401.0,1479.0,341.0,911.0,1647.0,2631.131273036575,1.182418938854155
245,245,73500,0.655,441.035,198750.0,3.32,9.58,345.24,5,1235.0,904.0,1594.0,1059.0,1164.0,179.0,2628.296002268217,1.1794885947394302
246,246,73800,0.66,435.78,191800.0,3.42,9.68,343.5,5,1674.0,1057.0,1355.0,704.0,860.0,1764.0,2635.384179189113,1.1742149788754301
247,247,74100,0.74,434.66,184000.0,3.34,9.6,346.64,3,1871.0,1257.0,415.0,541.0,1190.0,1133.0,2629.7136376523954,1.1730910112697823
248,248,74400,0.78,431.48,177600.0,3.12,9.6,347.5,7,163.0,679.0,339.0,1431.0,547.0,316.0,2614.1196484264246,1.1698997461037461
249,249,74700,0.78,430.52,171600.0,3.2,9.66,346.92,7,30.0,750.0,796.0,1923.0,898.0,141.0,2619.790189963142,1.168936345298905
250,250,75000,0.72,430.84,167200.0,3.46,9.64,346.28,8,1640.0,1321.0,672.0,694.0,1287.0,1607.0,2638.219449957471,1.1692574789005188
251,251,75300,0.78,434.42,196800.0,3.6,9.56,344.78,8,34.0,536.0,1006.0,552.0,1297.0,61.0,2648.1428976467255,1.172850161068572
252,252,75600,0.8,439.26,203400.0,3.82,9.5,342.84,8,2011.0,1420.0,1458.0,63.0,1657.0,845.0,2663.7368868726962,1.1777073067929793
253,253,75900,0.76,449.62,204200.0,3.86,9.56,340.32,7,1686.0,1356.0,1623.0,1068.0,866.0,859.0,2666.572157641055,1.1881040071452227
254,254,76200,0.7,440.22,223000.0,4.2,9.58,339.92,7,440.0,839.0,870.0,1846.0,1285.0,1085.0,2690.671959172101,1.1786707075978202
255,255,76500,0.74,431.36,209000.0,3.66,9.56,342.62,5,1588.0,804.0,700.0,681.0,627.0,577.0,2652.3958037992634,1.169779321003141
256,256,76800,0.75,442.34,224000.0,3.88,9.5,338.02,2,874.0,437.0,749.0,1198.0,950.0,574.0,2667.9897930252346,1.180798217708511
257,257,77100,0.8,444.16,214600.0,3.86,9.46,339.52,2,323.0,470.0,1459.0,338.0,1238.0,671.0,2666.572157641055,1.182624665067689
258,258,77400,0.78,444.32,212400.0,3.98,9.48,339.22,5,581.0,251.0,118.0,1884.0,1537.0,1904.0,2675.0779699461295,1.1827852318684957
259,259,77700,0.74,443.82,203200.0,3.9,9.48,338.0,5,1529.0,1390.0,676.0,1078.0,1703.0,398.0,2669.407428409413,1.1822834606159744
260,260,78000,0.72,448.1,191200.0,3.92,9.7,341.34,4,1827.0,1343.0,170.0,693.0,1404.0,80.0,2670.8250637935926,1.1865786225375576
261,261,78300,0.76,450.3,186200.0,3.9,9.66,341.4,7,676.0,450.0,11.0,1607.0,1557.0,1885.0,2669.407428409413,1.1887864160486517
262,262,78600,0.71,453.86,175800.0,3.84,9.74,341.72,5,680.0,1660.0,195.0,1152.0,369.0,697.0,2665.1545222568757,1.192359027366604
263,263,78900,0.74,459.88,183400.0,3.86,9.74,339.52,5,431.0,177.0,1560.0,965.0,1535.0,851.0,2666.572157641055,1.1984003532469618
264,264,79200,0.7,469.02,178600.0,3.68,9.76,333.24,5,1118.0,583.0,1494.0,325.0,743.0,654.0,2653.8134391834424,1.207572731743053
265,265,79500,0.74,470.34,162600.0,4.24,9.92,337.58,2,1438.0,1859.0,862.0,1469.0,1668.0,274.0,2693.5072299404596,1.2088974078497094
266,266,79800,0.78,468.78,172400.0,3.62,9.98,335.82,7,311.0,1894.0,1162.0,1521.0,614.0,1797.0,2649.5605330309045,1.2073318815418426
267,267,80100,0.78,479.28,169600.0,3.42,9.94,330.44,7,777.0,1682.0,1422.0,69.0,1562.0,1775.0,2635.384179189113,1.217869077844792
268,268,80400,0.92,488.86,181600.0,3.92,9.82,335.82,5,363.0,1794.0,43.0,1434.0,367.0,1939.0,2670.8250637935926,1.2274830150431022
269,269,80700,0.97,495.05,168000.0,4.26,9.92,331.64,5,1514.0,1869.0,1363.0,1653.0,123.0,965.0,2694.924865324638,1.2336949431493172
270,270,81000,0.9,505.7,182600.0,5.12,9.82,332.66,5,1218.0,1281.0,1322.0,975.0,801.0,1326.0,2755.8831868443435,1.2443826708280228
271,271,81300,0.86,499.7,174600.0,5.12,9.8,336.26,8,712.0,160.0,236.0,1284.0,1044.0,626.0,2755.8831868443435,1.238361415797766
272,272,81600,0.82,492.26,169800.0,3.78,9.84,336.6,7,1534.0,1881.0,391.0,177.0,850.0,536.0,2660.9016161043382,1.2308950595602477
273,273,81900,0.78,474.26,180600.0,3.1,9.94,338.58,8,344.0,128.0,1305.0,1819.0,1806.0,1058.0,2612.7020130422457,1.2128312944694772
274,274,82200,0.78,480.92,150000.0,3.72,9.98,333.76,5,1406.0,1815.0,1888.0,1266.0,327.0,1479.0,2656.6487099518004,1.2195148875530624
275,275,82500,0.8,468.16,180000.0,3.36,10.04,340.14,2,1642.0,803.0,475.0,680.0,231.0,1875.0,2631.131273036575,1.2067096851887162
276,276,82800,0.81,472.15,155600.0,3.88,10.02,337.66,2,796.0,1638.0,916.0,1285.0,1366.0,48.0,2667.9897930252346,1.210713819783837
277,277,83100,0.82,469.78,138600.0,3.7,10.1,335.0,5,127.0,1365.0,571.0,1334.0,414.0,1804.0,2655.231074567622,1.2083354240468855
278,278,83400,0.82,471.24,154800.0,3.72,10.0,335.78,7,1081.0,1738.0,712.0,292.0,541.0,1544.0,2656.6487099518004,1.209800596104248
279,279,83700,0.78,470.0,143200.0,3.92,9.98,338.04,7,1791.0,1980.0,1746.0,1851.0,730.0,431.0,2670.8250637935926,1.2085562033979949
280,280,84000,0.88,471.86,125200.0,3.92,10.02,338.6,7,3.0,1071.0,2004.0,77.0,1724.0,620.0,2670.8250637935926,1.2104227924573745
281,281,84300,0.86,470.58,121000.0,4.16,10.08,340.5,7,439.0,1997.0,427.0,1566.0,130.0,583.0,2687.836688403743,1.2091382580509198
282,282,84600,0.95,473.19,114800.0,4.2,10.1,341.24,2,938.0,1699.0,1274.0,141.0,431.0,1320.0,2690.671959172101,1.2117575039890816
283,283,84900,1.06,484.78,123000.0,4.0,10.1,339.42,2,244.0,658.0,1142.0,1678.0,1751.0,1644.0,2676.495605330309,1.2233885616225275
284,284,85200,1.2,487.84,117800.0,4.12,10.08,340.48,5,1905.0,1600.0,733.0,1537.0,1020.0,596.0,2685.0014176353843,1.2264594016879584
285,285,85500,1.08,483.48,142200.0,3.72,9.96,340.68,5,437.0,1484.0,1223.0,1553.0,1355.0,1660.0,2656.6487099518004,1.2220839563659718
286,286,85800,0.98,478.48,161600.0,3.52,10.02,343.78,4,1227.0,1498.0,937.0,1820.0,539.0,1236.0,2642.472356110009,1.2170662438407578
287,287,86100,1.02,484.08,144400.0,3.16,9.96,340.16,8,1261.0,1353.0,1490.0,1825.0,632.0,1942.0,2616.954919194783,1.2226860818689975
288,288,86400,0.94,481.14,165000.0,3.62,9.86,341.66,8,1459.0,1574.0,1078.0,319.0,938.0,904.0,2649.5605330309045,1.2197356669041717
289,289,86700,0.92,480.99,198700.0,3.34,9.8,340.24,7,1616.0,670.0,521.0,1191.0,1159.0,683.0,2629.7136376523954,1.2195851355284153
290,290,87000,0.96,478.5,167800.0,3.72,9.82,342.52,7,794.0,540.0,1210.0,1187.0,1209.0,1401.0,2656.6487099518004,1.2170863146908588
291,291,87300,0.9,476.36,176400.0,3.5,9.8,343.48,7,480.0,1632.0,1491.0,38.0,515.0,1472.0,2641.0547207258296,1.2149387337300672
292,292,87600,0.86,475.06,170000.0,3.26,9.86,341.78,5,1431.0,1452.0,323.0,455.0,832.0,1809.0,2624.043096115679,1.2136341284735115
293,293,87900,0.84,471.34,170000.0,2.74,9.84,340.36,5,1599.0,1183.0,1900.0,86.0,954.0,1478.0,2587.1845761270206,1.2099009503547522
294,294,88200,0.86,476.86,194400.0,2.92,9.78,340.32,2,1209.0,1659.0,500.0,1559.0,1187.0,1068.0,2599.943294584633,1.2154405049825885
295,295,88500,0.84,476.58,190800.0,3.0,9.68,339.62,2,471.0,653.0,1599.0,525.0,538.0,1149.0,2605.61383612135,1.2151595130811765
296,296,88800,0.86,480.44,190600.0,2.34,9.7,337.94,4,59.0,1723.0,744.0,1095.0,1740.0,1878.0,2558.831868443436,1.2190331871506417
297,297,89100,0.9,480.14,202800.0,2.56,9.56,339.7,4,83.0,1193.0,1578.0,1547.0,848.0,1391.0,2574.425857669408,1.218732124399129
298,298,89400,0.94,475.12,208400.0,3.2,9.44,339.44,5,1718.0,724.0,1049.0,1953.0,834.0,1327.0,2619.790189963142,1.2136943410238141
299,299,89700,1.06,475.9,235200.0,3.36,9.32,340.96,8,679.0,527.0,238.0,1798.0,1671.0,1321.0,2631.131273036575,1.2144771041777473
300,300,90000,1.2,492.22,262400.0,3.46,9.22,340.52,7,757.0,842.0,79.0,452.0,975.0,561.0,2638.219449957471,1.230854917860046
301,301,90300,1.16,489.64,229400.0,3.24,9.34,342.48,7,1401.0,916.0,1326.0,887.0,716.0,623.0,2622.6254607315004,1.2282657781970354
302,302,90600,1.42,489.48,191900.0,3.32,9.08,282.28,7,1269.0,671.0,163.0,1135.0,1652.0,1330.0,2628.296002268217,1.2281052113962287
303,303,90900,1.92,494.96,177800.0,3.26,8.92,351.56,7,1397.0,1442.0,1739.0,1366.0,622.0,1515.0,2624.043096115679,1.2336046243238632
304,304,91200,1.9,489.82,182200.0,3.26,9.12,355.58,5,1221.0,645.0,1572.0,1211.0,1011.0,1673.0,2624.043096115679,1.2284464158479431
305,305,91500,1.84,486.98,170200.0,3.56,9.32,214.8,5,1924.0,1496.0,992.0,806.0,563.0,396.0,2645.307626878367,1.2255963551336218
306,306,91800,1.6,488.06,181600.0,3.3,9.58,355.64,7,651.0,1055.0,219.0,1549.0,666.0,306.0,2626.8783668840374,1.226680181039068
307,307,92100,1.48,533.04,331800.0,6.52,15.26,347.6,9,1.0,682.0,1275.0,1709.0,1295.0,9.0,2855.1176637368876,1.271819522915893
308,308,92400,1.64,565.4,310800.0,5.06,17.5,327.88,7,1756.0,1572.0,1626.0,745.0,1427.0,849.0,2751.6302806918065,1.3042941583790781
309,309,92700,1.38,567.78,343400.0,3.02,17.78,326.68,5,1199.0,1312.0,1391.0,1717.0,961.0,751.0,2607.031471505529,1.3066825895410799
310,310,93000,1.48,570.4584615,389600.0,0.675,17.10333333,320.8933333,5,1607.0,248.0,1133.0,943.0,1121.0,1907.0,2440.8137227105185,1.3093705395044508
311,311,93300,1.4,575.7692308,369000.0,-1.2,17.16666667,323.2666667,2,85.0,837.0,226.0,1090.0,406.0,173.0,2307.91040544372,1.3147001222314771
312,312,93600,1.4,586.7307692,399000.0,-3.825,17.25,327.1,2,312.0,974.0,1463.0,673.0,1916.0,1230.0,2121.8457612702014,1.325700491936536
313,313,93900,1.88,587.6615385,369800.0,-3.32,18.16,322.16,2,1040.0,1126.0,568.0,1738.0,731.0,402.0,2157.641054720726,1.326634558491475
314,314,94200,1.36,566.28,350600.0,-0.22,18.24,325.92,5,1568.0,921.0,423.0,1053.0,1727.0,1879.0,2377.3745392685005,1.3051772757835158
315,315,94500,0.92,541.88,366600.0,2.38,17.98,335.02,4,1703.0,1690.0,1658.0,461.0,1420.0,991.0,2561.667139211795,1.2806908386604714
316,316,94800,1.2,555.24,281200.0,4.84,17.98,335.78,4,79.0,635.0,1403.0,1443.0,1289.0,1234.0,2736.036291465835,1.2940981665278433
317,317,95100,1.24,567.32,246800.0,2.06,17.92,332.68,9,1679.0,824.0,455.0,1885.0,780.0,694.0,2538.9849730649275,1.3062209599887604
318,318,95400,1.12,553.92,273200.0,3.68,18.1,336.52,9,633.0,1599.0,1642.0,1786.0,1288.0,292.0,2653.8134391834424,1.2927734904211867
319,319,95700,1.18,575.12,220600.0,4.54,18.3,332.84,8,112.0,1857.0,833.0,1599.0,565.0,545.0,2714.7717607031473,1.3140485915280942
320,320,96000,1.18,613.42,103480.0,6.34,19.32,326.54,7,517.0,1346.0,961.0,1676.0,782.0,994.0,2842.358945279274,1.3524842694712333
321,321,96300,1.2,619.1,109200.0,6.84,19.74,322.96,2,2008.0,1687.0,689.0,1892.0,567.0,526.0,2877.799829883754,1.3581843908998765
322,322,96600,1.2,615.5,139860.0,6.42,19.38,323.94,2,198.0,1280.0,964.0,1294.0,584.0,418.0,2848.0294868159913,1.3545716378817225
323,323,96900,1.54,620.32,129800.0,6.56,19.4,321.74,2,318.0,1137.0,1048.0,1570.0,1558.0,941.0,2857.9529345052456,1.3594087127560288
324,324,97200,1.0,619.86,129020.0,7.42,19.74,323.02,3,1555.0,1169.0,112.0,1927.0,1312.0,493.0,2918.911256024951,1.3589470832037092
325,325,97500,0.84,612.8,150400.0,7.88,19.88,325.82,7,1097.0,1278.0,572.0,1489.0,688.0,471.0,2951.5168698610723,1.3518620731181068
326,326,97800,0.82,612.64,146200.0,8.5,19.98,326.34,5,1197.0,1213.0,1844.0,1888.0,1608.0,725.0,2995.463566770627,1.3517015063173
327,327,98100,0.84,600.88,205800.0,9.68,19.66,331.26,4,38.0,1930.0,471.0,470.0,1326.0,975.0,3079.104054437199,1.3398998464579968
328,328,98400,1.35,587.98,234600.0,12.24,19.12,336.58,2,118.0,641.0,1568.0,1735.0,1354.0,1181.0,3260.5613836121356,1.3269541481429445
329,329,98700,1.5,582.48,237800.0,11.34,19.32,334.74,8,1265.0,141.0,1566.0,219.0,1360.0,538.0,3196.767791324072,1.321434664365209
330,330,99000,1.8,580.34,208800.0,11.06,18.64,338.22,5,1016.0,1651.0,367.0,20.0,1322.0,1062.0,3176.920895945563,1.3192870834044177
331,331,99300,1.82,603.94,184800.0,9.5,19.06,324.6,5,1048.0,1862.0,1983.0,444.0,813.0,1184.0,3066.3453359795863,1.3429706865234277
332,332,99600,3.38,612.72,150800.0,11.56,18.9,327.32,4,1312.0,393.0,374.0,99.0,620.0,1179.0,3212.361780550043,1.3517817897177036
333,333,99900,2.38,611.2,89020.0,10.62,19.8,323.26,5,420.0,131.0,1670.0,297.0,1327.0,893.0,3145.7329174936203,1.3502564051100385
334,334,100200,1.88,611.94,91640.0,11.36,20.12,325.68,8,1986.0,1336.0,57.0,1242.0,697.0,1468.0,3198.185426708251,1.3509990265637701
335,335,100500,1.69,609.34,131100.0,11.68,19.9,320.9,7,88.0,1067.0,729.0,1600.0,921.0,1791.0,3220.867592855118,1.3483898160506589
336,336,100800,2.08,608.62,111800.0,10.98,19.5,321.8,8,1806.0,389.0,386.0,1128.0,1570.0,571.0,3171.250354408846,1.3476672654470279
337,337,101100,3.24,611.18,103140.0,8.66,19.14,318.42,7,411.0,609.0,1329.0,578.0,520.0,1264.0,3006.8046498440604,1.3502363342599375
338,338,101400,3.0,597.82,92560.0,9.1,19.24,327.28,5,830.0,1962.0,402.0,588.0,192.0,722.0,3037.9926282960023,1.3368290063925659
339,339,101700,3.12,599.12,98720.0,8.82,19.34,325.82,5,1129.0,1468.0,1353.0,237.0,1654.0,127.0,3018.1457329174937,1.3381336116491214
340,340,102000,2.6,594.76,116400.0,9.06,19.22,328.66,5,740.0,898.0,1574.0,754.0,1640.0,1379.0,3035.1573575276443,1.3337581663271347
341,341,102300,2.9,593.16,106100.0,8.4,18.92,328.88,7,1747.0,1819.0,933.0,88.0,1137.0,622.0,2988.3753898497307,1.3321524983190662
342,342,102600,3.58,591.62,103670.0,8.1,18.68,328.32,5,1342.0,521.0,1230.0,816.0,1648.0,1513.0,2967.110859087043,1.3306070428613004
343,343,102900,3.28,599.34,77580.0,11.18,18.66,338.82,5,1480.0,1837.0,913.0,1744.0,698.0,1697.0,3185.426708250638,1.338354391000231
